state_id,state_code,epi_year,epi_week,week_start_date,cases_t1,cases_t2,cases_t4,cases_rolling4w_mean,cases_rolling8w_mean,cases_log1p,rainfall_t2_mm,rainfall_t4_mm,temp_mean_t1_c,reservoir_risk_index,is_border_state,neighbour_cases_t1,target_outbreak_4w,target_cases_4w,is_complete
10,DE,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,11.40,17.70,28.17,0.2598,0,0,0,0,1
11,EB,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,1.10,1.30,31.10,0.0000,0,0,0,0,1
12,ED,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,15.90,5.40,28.51,0.6149,0,0,0,0,1
13,EK,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.20,0.20,28.26,0.5815,0,0,0,0,1
14,EN,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.30,0.50,29.30,0.0000,0,0,0,0,1
15,GO,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.09,0.1387,0,0,0,0,1
16,IM,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,3.60,2.50,29.69,0.0000,0,0,0,0,1
17,JI,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.00,0.2199,1,0,0,0,1
18,KD,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.54,0.1387,0,0,0,0,1
19,KN,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.24,0.1387,0,0,0,0,1
20,KT,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.11,0.0000,1,0,0,0,1
21,KE,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.13,0.2776,1,0,0,0,1
22,KO,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.41,0.3040,0,0,0,0,1
23,KW,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.10,0.00,29.09,0.0000,0,0,0,0,1
24,LA,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,10.50,5.20,28.37,0.1909,0,0,0,0,1
25,NA,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.99,0.0000,0,0,0,0,1
26,NI,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.00,0.4610,0,0,0,0,1
27,OG,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,23.80,3.90,28.29,0.0521,0,0,0,0,1
28,ON,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,5.60,1.30,28.06,0.2598,0,0,0,0,1
29,OS,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,9.60,1.10,28.09,0.1387,0,0,0,0,1
30,OY,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,1.90,0.20,28.91,0.1043,0,0,0,0,1
31,PL,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.60,0.9479,0,0,0,0,1
32,RI,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,12.00,14.30,28.03,0.4083,0,0,0,0,1
33,SO,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.00,0.0000,1,0,0,0,1
34,TA,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.80,0.0000,1,0,0,0,1
35,YO,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.76,0.0000,1,0,0,0,1
36,ZA,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.84,0.0000,0,0,0,0,1
37,FC,2017,7,2017-02-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.33,0.0000,0,0,0,0,1
1,AB,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,1.70,21.60,29.86,0.0000,0,0,0,0,1
2,AD,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.93,0.2776,1,0,0,0,1
3,AK,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,2.70,30.50,28.56,0.1909,0,0,0,0,1
4,AN,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,1.80,4.50,30.59,0.0000,0,0,0,0,1
5,BA,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.29,0.2776,0,0,0,0,1
6,BY,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,15.30,62.20,27.99,0.4387,0,0,0,0,1
7,BE,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.20,0.1387,0,0,0,0,1
8,BO,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.80,0.4163,1,0,0,0,1
9,CR,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,3.40,25.90,28.50,0.1043,1,0,0,0,1
10,DE,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,8.30,24.30,29.33,0.2598,0,0,0,0,1
11,EB,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.70,8.90,30.51,0.0000,0,0,0,0,1
12,ED,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,9.40,6.80,29.21,0.6149,0,0,0,0,1
13,EK,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.10,28.43,0.5815,0,0,0,0,1
14,EN,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,1.20,4.50,29.09,0.0000,0,0,0,0,1
15,GO,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.51,0.1387,0,0,0,0,1
16,IM,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,2.40,17.50,29.83,0.0000,0,0,0,0,1
17,JI,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,21.99,0.2199,1,0,0,0,1
18,KD,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.20,0.1387,0,0,0,0,1
19,KN,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,21.47,0.1387,0,0,0,0,1
20,KT,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,21.10,0.0000,1,0,0,0,1
21,KE,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.21,0.2776,1,0,0,0,1
22,KO,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.01,0.3040,0,0,0,0,1
23,KW,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.93,0.0000,0,0,0,0,1
24,LA,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,7.10,3.30,28.27,0.1909,0,0,0,0,1
25,NA,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.20,26.91,0.0000,0,0,0,0,1
26,NI,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.81,0.4610,0,0,0,0,1
27,OG,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,8.00,2.90,28.30,0.0521,0,0,0,0,1
28,ON,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.20,0.50,28.01,0.2598,0,0,0,0,1
29,OS,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.40,0.90,27.49,0.1387,0,0,0,0,1
30,OY,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.20,0.20,28.29,0.1043,0,0,0,0,1
31,PL,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.63,0.9479,0,0,0,0,1
32,RI,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,8.90,33.10,28.77,0.4083,0,0,0,0,1
33,SO,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.71,0.0000,1,0,0,0,1
34,TA,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.60,28.54,0.0000,1,0,0,0,1
35,YO,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.51,0.0000,1,0,0,0,1
36,ZA,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.74,0.0000,0,0,0,0,1
37,FC,2017,8,2017-02-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.46,0.0000,0,0,0,0,1
1,AB,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.30,1.70,30.16,0.0000,0,0,0,0,1
2,AD,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.06,0.2776,1,0,0,0,1
3,AK,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.60,5.80,28.87,0.1909,0,0,0,0,1
4,AN,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.20,1.00,31.00,0.0000,0,0,0,0,1
5,BA,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.13,0.2776,0,0,0,0,1
6,BY,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,2.90,38.30,27.94,0.4387,0,0,0,0,1
7,BE,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.80,0.1387,0,0,0,0,1
8,BO,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.17,0.4163,1,0,0,0,1
9,CR,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,1.30,9.30,28.76,0.1043,1,0,0,0,1
10,DE,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.40,11.40,29.13,0.2598,0,0,0,0,1
11,EB,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,1.10,31.11,0.0000,0,0,0,0,1
12,ED,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.10,15.90,29.49,0.6149,0,0,0,0,1
13,EK,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.20,28.61,0.5815,0,0,0,0,1
14,EN,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.30,29.79,0.0000,0,0,0,0,1
15,GO,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.74,0.1387,0,0,0,0,1
16,IM,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.50,3.60,30.14,0.0000,0,0,0,0,1
17,JI,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.96,0.2199,1,0,0,0,1
18,KD,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.17,0.1387,0,0,0,0,1
19,KN,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.33,0.1387,0,0,0,0,1
20,KT,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.30,0.0000,1,0,0,0,1
21,KE,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.11,0.2776,1,0,0,0,1
22,KO,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.13,0.3040,0,0,0,0,1
23,KW,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.10,29.21,0.0000,0,0,0,0,1
24,LA,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,4.50,10.50,28.56,0.1909,0,0,0,0,1
25,NA,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.14,0.0000,0,0,0,0,1
26,NI,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.24,0.4610,0,0,0,0,1
27,OG,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.30,23.80,28.37,0.0521,0,0,0,0,1
28,ON,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,5.60,28.66,0.2598,0,0,0,0,1
29,OS,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,9.60,28.34,0.1387,0,0,0,0,1
30,OY,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,1.90,29.01,0.1043,0,0,0,0,1
31,PL,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.00,0.9479,0,0,0,0,1
32,RI,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.40,12.00,28.96,0.4083,0,0,0,0,1
33,SO,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.94,0.0000,1,0,0,0,1
34,TA,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.36,0.0000,1,0,0,0,1
35,YO,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.36,0.0000,1,0,0,0,1
36,ZA,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.73,0.0000,0,0,0,0,1
37,FC,2017,9,2017-02-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.69,0.0000,0,0,0,0,1
1,AB,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.40,1.70,29.47,0.0000,0,0,0,0,1
2,AD,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.29,0.2776,1,0,0,0,1
3,AK,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,4.50,2.70,28.44,0.1909,0,0,0,0,1
4,AN,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.50,1.80,30.73,0.0000,0,0,0,0,1
5,BA,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.50,0.2776,0,0,0,0,1
6,BY,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,8.70,15.30,27.53,0.4387,0,0,0,0,1
7,BE,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.14,0.1387,0,0,0,0,1
8,BO,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.84,0.4163,1,0,0,0,1
9,CR,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,5.80,3.40,28.36,0.1043,1,0,0,0,1
10,DE,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,4.60,8.30,28.19,0.2598,0,0,0,0,1
11,EB,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.50,0.70,31.90,0.0000,0,0,0,0,1
12,ED,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,4.50,9.40,28.61,0.6149,0,0,0,0,1
13,EK,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.33,0.5815,0,0,0,0,1
14,EN,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,1.20,29.56,0.0000,0,0,0,0,1
15,GO,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.06,0.1387,0,0,0,0,1
16,IM,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,1.10,2.40,29.09,0.0000,0,0,0,0,1
17,JI,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.87,0.2199,1,0,0,0,1
18,KD,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.73,0.1387,0,0,0,0,1
19,KN,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.14,0.1387,0,0,0,0,1
20,KT,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.47,0.0000,1,0,0,0,1
21,KE,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.63,0.2776,1,0,0,0,1
22,KO,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.23,0.3040,0,0,0,0,1
23,KW,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.60,0.0000,0,0,0,0,1
24,LA,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,4.60,7.10,28.87,0.1909,0,0,0,0,1
25,NA,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.73,0.0000,0,0,0,0,1
26,NI,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.30,0.4610,0,0,0,0,1
27,OG,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,7.60,8.00,28.49,0.0521,0,0,0,0,1
28,ON,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.60,0.20,27.97,0.2598,0,0,0,0,1
29,OS,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,4.60,0.40,27.89,0.1387,0,0,0,0,1
30,OY,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.10,0.20,29.40,0.1043,0,0,0,0,1
31,PL,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.17,0.9479,0,0,0,0,1
32,RI,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,4.60,8.90,28.26,0.4083,0,0,0,0,1
33,SO,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.06,0.0000,1,0,0,0,1
34,TA,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.13,0.0000,1,0,0,0,1
35,YO,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.66,0.0000,1,0,0,0,1
36,ZA,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.20,0.0000,0,0,0,0,1
37,FC,2017,10,2017-03-06,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.59,0.0000,0,0,0,0,1
1,AB,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,5.70,0.30,27.67,0.0000,0,0,0,0,1
2,AD,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.71,0.2776,1,0,0,0,1
3,AK,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,9.20,0.60,27.51,0.1909,0,0,0,0,1
4,AN,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.70,0.20,29.30,0.0000,0,0,0,0,1
5,BA,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.09,0.2776,0,0,0,0,1
6,BY,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,29.00,2.90,26.84,0.4387,0,0,0,0,1
7,BE,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.43,0.1387,0,0,0,0,1
8,BO,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.79,0.4163,1,0,0,0,1
9,CR,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,16.70,1.30,27.54,0.1043,1,0,0,0,1
10,DE,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,20.90,0.40,27.31,0.2598,0,0,0,0,1
11,EB,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,1.00,0.00,30.89,0.0000,0,0,0,0,1
12,ED,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,19.90,0.10,27.91,0.6149,0,0,0,0,1
13,EK,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.30,0.00,27.67,0.5815,0,0,0,0,1
14,EN,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,2.50,0.00,28.10,0.0000,0,0,0,0,1
15,GO,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.47,0.1387,0,0,0,0,1
16,IM,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,7.90,0.50,27.41,0.0000,0,0,0,0,1
17,JI,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.43,0.2199,1,0,0,0,1
18,KD,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.44,0.1387,0,0,0,0,1
19,KN,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.69,0.1387,0,0,0,0,1
20,KT,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.84,0.0000,1,0,0,0,1
21,KE,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.51,0.2776,1,0,0,0,1
22,KO,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.23,0.3040,0,0,0,0,1
23,KW,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.24,0.0000,0,0,0,0,1
24,LA,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,7.90,4.50,28.60,0.1909,0,0,0,0,1
25,NA,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.76,0.0000,0,0,0,0,1
26,NI,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.71,0.4610,0,0,0,0,1
27,OG,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,11.20,0.30,27.97,0.0521,0,0,0,0,1
28,ON,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,3.60,0.00,27.26,0.2598,0,0,0,0,1
29,OS,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,7.70,0.00,27.61,0.1387,0,0,0,0,1
30,OY,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.20,0.00,28.96,0.1043,0,0,0,0,1
31,PL,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.10,0.9479,0,0,0,0,1
32,RI,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,11.80,0.40,27.47,0.4083,0,0,0,0,1
33,SO,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.53,0.0000,1,0,0,0,1
34,TA,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,32.64,0.0000,1,0,0,0,1
35,YO,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.29,0.0000,1,0,0,0,1
36,ZA,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.99,0.0000,0,0,0,0,1
37,FC,2017,11,2017-03-13,0,0,0,0.00,0.00,0.0000,0.30,0.00,29.24,0.0000,0,0,0,0,1
1,AB,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,24.70,0.40,28.29,0.0000,0,0,0,0,1
2,AD,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.89,0.2776,1,0,0,0,1
3,AK,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,25.30,4.50,27.77,0.1909,0,0,0,0,1
4,AN,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,32.50,0.50,29.40,0.0000,0,0,0,0,1
5,BA,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.13,0.2776,0,0,0,0,1
6,BY,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,73.40,8.70,27.13,0.4387,0,0,0,0,1
7,BE,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.20,0.00,31.77,0.1387,0,0,0,0,1
8,BO,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.21,0.4163,1,0,0,0,1
9,CR,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,27.20,5.80,28.01,0.1043,1,0,0,0,1
10,DE,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,40.60,4.60,27.46,0.2598,0,0,0,0,1
11,EB,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,2.40,0.50,31.36,0.0000,0,0,0,0,1
12,ED,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,12.00,4.50,28.31,0.6149,0,0,0,0,1
13,EK,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,7.50,0.00,27.69,0.5815,0,0,0,0,1
14,EN,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,19.70,0.00,28.30,0.0000,0,0,0,0,1
15,GO,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.93,0.1387,0,0,0,0,1
16,IM,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,31.80,1.10,27.83,0.0000,0,0,0,0,1
17,JI,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.57,0.2199,1,0,0,0,1
18,KD,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.70,0.1387,0,0,0,0,1
19,KN,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.24,0.1387,0,0,0,0,1
20,KT,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.74,0.0000,1,0,0,0,1
21,KE,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.34,0.2776,1,0,0,0,1
22,KO,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,2.50,0.00,31.37,0.3040,0,0,0,0,1
23,KW,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,1.30,0.00,30.01,0.0000,0,0,0,0,1
24,LA,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,22.80,4.60,29.06,0.1909,0,0,0,0,1
25,NA,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.79,0.0000,0,0,0,0,1
26,NI,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,31.24,0.4610,0,0,0,0,1
27,OG,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,11.60,7.60,28.26,0.0521,0,0,0,0,1
28,ON,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,19.10,0.60,27.89,0.2598,0,0,0,0,1
29,OS,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,11.10,4.60,27.67,0.1387,0,0,0,0,1
30,OY,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,1.60,0.10,28.96,0.1043,0,0,0,0,1
31,PL,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,30.44,0.9479,0,0,0,0,1
32,RI,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,39.80,4.60,27.57,0.4083,0,0,0,0,1
33,SO,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.20,0.0000,1,0,0,0,1
34,TA,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,32.09,0.0000,1,0,0,0,1
35,YO,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.80,0.0000,1,0,0,0,1
36,ZA,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.06,0.0000,0,0,0,0,1
37,FC,2017,12,2017-03-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.34,0.0000,0,0,0,0,1
1,AB,2017,13,2017-03-27,0,0,0,0.00,0.00,0.0000,24.40,5.70,28.03,0.0000,0,0,0,0,1
2,AD,2017,13,2017-03-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,33.53,0.2776,1,0,0,0,1
3,AK,2017,13,2017-03-27,0,0,0,0.00,0.00,0.0000,18.00,9.20,27.26,0.1909,0,0,0,0,1
4,AN,2017,13,2017-03-27,0,0,0,0.00,0.00,0.0000,4.90,0.70,29.56,0.0000,0,0,0,0,1
5,BA,2017,13,2017-03-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.71,0.2776,0,0,0,0,1
6,BY,2017,13,2017-03-27,0,0,0,0.00,0.00,0.0000,37.90,29.00,27.13,0.4387,0,0,0,0,1
